attendance_pct,mid1_avg,mid2_avg,assignment_rate,prev_sgpa,classes_missed_streak,low_att_subjects,failing_subjects,credits,theory_count,lab_count,sgpa,Risk_Status
82.0,0.5429558022832477,0.568401533413059,0.58,9.275,1,2,2,18,4,2,8.89485452621801,Warning
81.0,1.0,0.9690473032166691,0.88,8.025,3,1,0,9,2,1,8.991229748724777,Warning
86.0,0.8571078098506315,0.7111987071598255,0.88,9.175,1,1,1,9,2,1,9.396761869231208,Safe
69.0,0.8926232630275573,0.8948003569299299,0.53,8.924999999999999,4,1,0,9,2,1,8.073935646730805,At-Risk
95.0,0.5560315017022993,0.6330655824335971,0.51,6.875,0,0,1,9,2,1,7.150393867558382,Warning
72.0,0.8487882963566874,0.9680595342876503,0.99,7.75,2,2,1,12,2,2,7.652661668821001,At-Risk
88.0,1.0,0.9699669593092689,0.6,9.025,2,1,0,12,2,2,9.02730054354857,Safe
61.0,0.7946165267190609,0.7945796616544768,0.91,5.225,5,2,1,9,2,1,5.634944076990898,At-Risk
75.0,0.6721909714073114,0.5743142803693586,0.78,9.05,1,2,2,18,4,2,9.641613586856424,Warning
74.0,0.8717317026714668,0.7428430161872027,0.63,5.8999999999999995,5,2,1,12,2,2,5.470593636039655,At-Risk
82.0,0.8606534764210959,0.8277932028497256,0.56,7.574999999999999,2,2,1,18,4,2,7.5601291729223075,Warning
63.0,0.76002373219691,0.7763563325505742,0.75,9.05,3,3,1,15,3,2,8.776944498630716,At-Risk
92.0,0.7899366329965465,0.9774362511614968,0.7,6.2749999999999995,2,1,0,18,4,2,6.573431090537131,Warning
69.0,0.8077806179332856,0.7799404648983934,0.85,6.2250000000000005,5,1,0,9,2,1,6.108847753131916,At-Risk
87.0,0.947371592430342,1.0,0.95,7.025,2,1,0,15,3,2,7.039625739850938,Warning
92.0,0.7866108409017576,0.8248469474158281,0.9,9.475,0,0,1,12,2,2,9.339861619494917,Safe
82.0,0.7346205651965818,0.6603396505992775,0.64,5.0,3,1,1,12,2,2,4.946940242215334,At-Risk
90.0,0.6524929311019685,0.8046110314127713,0.94,9.5,1,1,1,15,3,2,10.0,Safe
86.0,0.6589977756651507,0.7258419657932765,0.92,5.775,1,1,2,18,4,2,6.970383082383862,At-Risk
74.0,0.9705370288643046,0.9505734676047085,0.96,9.95,2,2,0,12,2,2,10.0,At-Risk
92.0,0.9760636644533058,0.8594403887292357,0.73,9.775,1,0,0,9,2,1,9.72501511009155,Safe
72.0,0.799206892441028,0.7634092299335348,0.88,7.4750000000000005,4,2,1,15,3,2,6.677181619555159,At-Risk
83.0,0.7781581876077479,0.684042334037879,0.8,7.574999999999999,3,1,1,9,2,1,7.194790900094312,Warning
90.0,0.6745116530509794,0.6634434880586153,0.66,7.4,1,1,2,15,3,2,7.336631982107047,Warning
75.0,0.8539245674476025,0.8536410236424408,1.0,8.175,4,2,0,12,2,2,7.817468389681288,Warning
72.0,0.8131051737131636,0.7834371516453849,0.52,5.45,5,3,1,18,4,2,5.145049618564039,At-Risk
78.0,0.6999529847786734,0.6938425941479384,0.58,5.175,1,2,2,15,3,2,5.962694737028082,At-Risk
93.0,0.8169891561420602,0.835757200909596,0.95,5.300000000000001,0,1,1,15,3,2,5.314395406869242,At-Risk
97.0,0.6194901042495009,0.583499870958827,0.53,7.2250000000000005,0,0,1,9,2,1,7.284105995700969,Warning
82.0,0.710734320156912,0.7384327335983364,0.94,6.375,3,1,1,12,2,2,6.037904719830887,Warning
86.0,0.7926758672625625,0.8090970324784705,0.86,8.100000000000001,1,1,1,9,2,1,8.688772362384794,Safe
96.0,0.6921065337260524,0.6044800461278578,0.52,9.95,1,0,1,12,2,2,9.843710686005716,Safe
64.0,1.0,1.0,0.71,6.925,6,2,0,9,2,1,6.664568167424572,At-Risk
69.0,0.6221092250586576,0.679070593385787,0.88,7.875,3,2,2,15,3,2,7.084624591345279,At-Risk
88.0,0.7586516687328133,0.6529424811472424,0.79,7.075,2,1,1,9,2,1,7.044449043124317,Warning
93.0,0.5833956100238749,0.7164107211628278,0.97,9.225,1,1,2,18,4,2,8.9489709991113,Safe
94.0,0.9004107452482207,0.919660806563175,0.93,9.5,0,0,0,12,2,2,10.0,Safe
77.0,0.7994158603242288,0.8176568316956623,0.67,9.375,3,1,1,12,2,2,10.0,Warning
64.0,0.8400495933867516,0.8403562082600912,0.54,9.875,4,3,1,15,3,2,9.257359752616862,At-Risk
78.0,0.5768650240089703,0.5773781312679781,0.97,5.15,2,1,2,12,2,2,4.588923381059502,At-Risk
69.0,0.6035938874821363,0.6320751762603051,0.76,9.200000000000001,5,3,2,18,4,2,9.061840182436777,At-Risk
72.0,0.7533499532670583,0.720813689633967,0.54,8.75,2,1,1,9,2,1,8.341981052302865,At-Risk
91.0,0.8975317621527895,0.9324279852888262,0.91,6.15,1,1,0,15,3,2,6.258708287843357,At-Risk
63.0,0.9964801048510513,0.952338500467777,0.93,9.775,6,3,0,18,4,2,9.611688255457217,At-Risk
93.0,0.6528507742982523,0.624594157136373,0.82,5.75,1,0,1,12,2,2,5.890266170277629,At-Risk
77.0,0.7803545202369673,0.8085731244280534,0.72,8.4,1,1,1,12,2,2,8.908046760823483,Warning
84.0,1.0,0.870907547725118,0.83,6.125,2,1,0,18,4,2,5.5928892448322465,At-Risk
64.0,0.7703649760438305,0.727563754612952,0.85,7.1499999999999995,5,2,1,9,2,1,7.647605611238699,At-Risk
73.0,0.972643105941948,0.9366422450570557,0.95,8.6,5,1,0,9,2,1,8.235673792839911,At-Risk
64.0,0.6844814420961807,0.66099281959987,0.98,7.824999999999999,3,3,2,15,3,2,8.899241424574388,At-Risk
98.0,0.9325502494538964,0.9226162429537021,0.76,7.1499999999999995,0,0,0,12,2,2,7.960487983124693,Warning
92.0,0.8729909479901514,0.9642853920432349,0.9,6.625,1,1,1,18,4,2,6.568459832056883,Warning
78.0,1.0,0.933691257589275,0.98,9.200000000000001,3,1,0,9,2,1,8.71820827773498,Warning
69.0,0.9015185132716732,0.9194728600263369,0.58,5.725,5,2,1,15,3,2,5.1475670101627085,At-Risk
97.0,0.7439549203017926,0.7663597180935843,0.51,7.1499999999999995,0,0,1,12,2,2,7.586814251037264,Warning
74.0,0.9808663691654391,0.9426886345078098,0.93,9.525,3,2,0,12,2,2,9.50979861673475,At-Risk
66.0,0.7738832447894212,0.7987655446304756,0.6,9.225,2,3,1,15,3,2,9.68843344287598,At-Risk
83.0,0.7034214305582085,0.673318158412176,0.52,7.0,1,1,1,15,3,2,8.10211448464782,Warning
98.0,0.9073548690585019,0.9259577086805001,0.58,8.825,0,0,0,9,2,1,8.439808530641937,Safe
60.0,0.8958903673783052,0.9560291159021488,0.69,9.125,6,4,1,18,4,2,8.509930878120956,At-Risk
70.0,0.961115939838639,0.9384689895461678,0.61,9.45,3,2,0,12,2,2,9.546280117266312,At-Risk
98.0,0.7369388425993596,0.7516232650032165,0.65,7.725,0,0,2,18,4,2,8.297379805726148,Safe
67.0,0.9602708174494016,0.9064976742700523,0.99,6.025,3,2,0,12,2,2,5.554769855107121,At-Risk
65.0,0.9356754818000319,0.9094346814639929,0.85,6.2749999999999995,4,2,0,12,2,2,6.292312369379623,At-Risk
83.0,0.6912739403577165,0.639016091938561,0.86,6.475,3,2,2,18,4,2,7.160021830585495,Warning
94.0,0.7560501920816379,0.7482845629264726,0.55,7.975,1,0,1,15,3,2,7.158561080754813,Safe
79.0,0.7470976485647481,0.7535404136579891,0.87,5.175,4,1,1,9,2,1,5.292658980719549,At-Risk
100.0,0.7064866621703272,0.7616744360276106,0.87,8.175,0,0,1,12,2,2,7.904948453200609,Safe
87.0,1.0,0.9055734013380909,0.83,6.825,2,1,0,15,3,2,6.887078295485652,Warning
63.0,0.8504928472816158,0.9222170121439076,0.61,6.475,5,2,1,12,2,2,6.8298921452918435,At-Risk
100.0,0.891849798249636,0.8038754005982163,0.71,9.399999999999999,0,0,0,9,2,1,9.510404253944044,Safe
76.0,1.0,1.0,0.92,7.3,1,1,0,12,2,2,6.794888798944072,Warning
71.0,0.7100889658383263,0.8073352568413791,0.84,5.475,5,1,1,9,2,1,5.224376930883261,At-Risk
82.0,1.0,0.86645167848924,0.87,9.125,2,1,0,9,2,1,9.838296490162232,Warning
72.0,0.7236991309250149,0.7534592856022708,0.79,5.25,4,2,1,12,2,2,5.414466446962049,At-Risk
63.0,0.8872905693606133,0.8927147665757031,0.72,8.625,4,2,0,12,2,2,9.045159563792424,At-Risk
60.0,0.7299055436750035,0.6612539484855633,0.88,8.875,6,2,1,9,2,1,9.00014765509152,At-Risk
78.0,1.0,0.963598285790713,0.53,6.775,4,2,0,15,3,2,7.17955803412096,Warning
93.0,0.7192059908526077,0.7269830266134669,0.84,9.125,1,1,2,18,4,2,8.92692695503134,Safe
83.0,0.761417275463214,0.7955154373059804,1.0,7.574999999999999,2,1,1,9,2,1,7.191244176616282,Warning
100.0,0.9013876613576542,0.9717841905394978,0.89,7.325,0,0,0,12,2,2,7.706848857924023,Warning
71.0,0.7131372814257084,0.7298915986710849,0.65,5.225,3,2,1,12,2,2,5.788687005222778,At-Risk
71.0,0.8467902279096863,0.8325389063127736,0.64,6.45,4,2,1,15,3,2,5.992859344601679,At-Risk
66.0,0.7441419144243945,0.6938280903889525,0.83,9.65,3,3,1,18,4,2,9.362027594288136,At-Risk
67.0,0.9457559866708876,0.8567064966751906,0.95,6.949999999999999,2,1,0,9,2,1,6.868386785884546,At-Risk
71.0,0.683647130924893,0.7392425816548729,0.79,7.725,4,1,1,9,2,1,8.534912302491325,At-Risk
92.0,0.5817251401603745,0.7037791411774116,0.76,7.65,1,1,2,18,4,2,7.93156772758413,Safe
96.0,0.7039307079173504,0.6582825564060039,0.58,7.95,1,0,1,9,2,1,7.2879565850670565,Safe
99.0,0.8106465727137813,0.7603767870423553,0.86,5.300000000000001,0,0,1,18,4,2,5.25350860420525,At-Risk
69.0,0.6388137723598013,0.6656797121520537,0.85,6.800000000000001,4,2,1,12,2,2,6.677060622124784,At-Risk
95.0,0.7008889802216784,0.7560080579409804,0.98,8.625,1,0,2,18,4,2,8.038365221998035,Safe
73.0,0.7721843605745956,0.7195198240039177,0.65,6.0,2,1,1,9,2,1,5.947604041552636,At-Risk
65.0,0.6352483285554361,0.6442030522232045,0.88,6.025,6,3,2,18,4,2,5.879981280196814,At-Risk
95.0,0.8076528412314434,0.8093080326464541,0.72,5.05,1,0,1,15,3,2,4.8691837381914205,At-Risk
85.0,0.9304480847190839,0.9532773864560861,0.78,7.175000000000001,2,1,0,12,2,2,6.971309316309095,Warning
67.0,0.6726024968678818,0.6883142124001849,0.91,9.425,5,2,1,12,2,2,10.0,At-Risk
77.0,0.7665957829251339,0.8393211134905469,0.61,5.25,3,2,1,18,4,2,5.0681484419497425,At-Risk
71.0,0.7956268112811722,0.8441807054736715,0.67,5.949999999999999,4,1,0,9,2,1,5.974835528150131,At-Risk
89.0,0.7320777889373782,0.7625195098037085,0.89,6.550000000000001,2,1,1,15,3,2,6.520617643861637,Warning
78.0,0.8693276424144076,0.8755818520397333,0.79,8.65,3,1,0,12,2,2,8.397491574816332,Warning
100.0,0.7795453782799002,0.7454994485058937,0.55,8.2,0,0,1,12,2,2,8.239752366183849,Safe
62.0,0.8757678108474777,0.789060196866645,0.72,7.075,3,2,1,9,2,1,7.107675298048882,At-Risk
74.0,0.645882981160101,0.6829323585252358,0.79,8.8,3,1,1,9,2,1,8.83987826344961,At-Risk
79.0,0.8690030735018286,0.905045972397062,0.95,8.05,3,2,1,15,3,2,7.62038342895179,Warning
80.0,0.8640491896048655,0.850225984098542,0.59,9.475,1,2,1,18,4,2,9.371937746373678,Warning
73.0,0.5648735317681095,0.6498477202255368,0.9,9.1,1,1,1,9,2,1,9.480160937674928,At-Risk
89.0,0.7460743432003805,0.7303090255121995,0.57,6.2749999999999995,1,1,2,18,4,2,6.185091684309979,Warning
95.0,0.9775670680539931,1.0,0.62,6.35,1,0,0,15,3,2,6.430890956300629,Warning
98.0,0.7841359280169045,0.7864821096099047,0.62,5.625,0,0,1,18,4,2,5.708518500363177,At-Risk
92.0,0.7596384528223837,0.7956348927997885,0.94,6.675,1,0,1,12,2,2,6.883697565366958,Warning
94.0,0.9899673257120587,0.986385846290514,0.6,10.0,1,1,0,18,4,2,10.0,Safe
82.0,0.9636369456501289,0.8084561923965751,0.89,7.025,3,1,1,15,3,2,6.93792469512539,Warning
93.0,0.8275619925771571,0.7766616265545097,0.73,6.1,0,1,1,15,3,2,5.644332348453951,At-Risk
72.0,0.9390855861049471,0.8593037496800473,1.0,8.8,5,2,0,15,3,2,8.190642335662563,At-Risk
76.0,0.9805071995855555,0.9531471547381853,0.92,7.7,3,2,0,18,4,2,8.20884320636818,Warning
73.0,0.7629389764057081,0.8696257499742546,0.87,5.75,5,2,1,12,2,2,6.135125223985533,At-Risk
79.0,0.8012046240905208,0.9015650073096316,0.94,6.8999999999999995,1,1,1,9,2,1,7.224682342168762,Warning
71.0,0.7546296200390897,0.7859025550720379,0.82,7.075,5,2,1,12,2,2,7.480601763931337,At-Risk
98.0,0.9918838049274415,1.0,0.92,8.774999999999999,0,0,0,18,4,2,8.694222008187054,Safe
73.0,0.8403495108072266,0.7889471132923631,0.63,5.1,4,2,1,18,4,2,4.787561791117224,At-Risk
64.0,0.6342255087129471,0.6058663100132989,0.55,6.35,3,2,1,9,2,1,5.85979629510098,At-Risk
81.0,0.9698999145622724,0.905610812404588,0.81,7.6,3,2,0,18,4,2,7.05532500170725,Warning
62.0,0.8645571803897522,0.7609576200874443,0.72,6.35,3,3,1,15,3,2,6.956079344275166,At-Risk
64.0,0.6759635413042604,0.6195928090707605,0.71,8.149999999999999,6,3,2,15,3,2,7.903427572122924,At-Risk
69.0,0.9276591228755777,0.7963954711151435,0.76,7.4,3,2,1,15,3,2,7.9274295346054435,At-Risk
79.0,0.7286326218555975,0.6680350094812106,0.68,6.800000000000001,3,2,1,15,3,2,6.706557084809675,Warning
77.0,0.9946160318360339,0.9883955128058767,0.81,9.75,2,2,0,15,3,2,9.411879395878788,Warning
92.0,0.6911671002869176,0.6283628487130097,0.52,8.149999999999999,1,1,2,18,4,2,7.602817601224927,Safe
90.0,1.0,0.9429623432055574,0.98,5.6499999999999995,2,0,0,9,2,1,5.355922821506124,At-Risk
77.0,0.7825850857322424,0.9267041334874986,0.96,7.800000000000001,4,1,1,9,2,1,8.509119391453146,Warning
73.0,0.5800139078909612,0.5760307704206789,0.97,8.9,2,2,2,15,3,2,8.357894960110094,At-Risk
73.0,0.959030367727799,0.8624856238626836,0.68,8.55,2,2,0,18,4,2,9.608373410739826,At-Risk
91.0,0.6988052137845097,0.7906997889059945,0.77,5.85,1,1,1,12,2,2,5.429696286265178,At-Risk
62.0,0.689712248915962,0.7710479817499285,0.98,9.85,7,2,1,12,2,2,10.0,At-Risk
61.0,0.750043366922315,0.8859173727110297,0.95,7.25,2,4,1,18,4,2,7.177374352872506,At-Risk
92.0,0.9505196893238104,0.8815225202773791,0.9,5.8,1,1,0,15,3,2,5.639720208736907,At-Risk
79.0,0.739087798788858,0.746834961161826,0.7,5.8999999999999995,3,1,1,9,2,1,5.264289611437431,At-Risk
65.0,0.7708085419607944,0.6537344771609974,0.78,5.5,4,3,2,18,4,2,5.450803508624381,At-Risk
69.0,0.6995211919093025,0.6467025822847933,0.9,9.025,4,2,1,12,2,2,8.445857001816998,At-Risk
97.0,0.6901548172168799,0.8512171673508518,0.64,5.6000000000000005,0,0,1,12,2,2,4.759211450116281,At-Risk
94.0,0.8670792664325822,0.8368514835802423,0.81,5.625,0,0,0,12,2,2,5.684799339108724,At-Risk
88.0,0.8135959585753253,0.8016869830747287,0.91,9.25,2,1,1,15,3,2,8.932288446582122,Safe
79.0,0.6249883396489678,0.7143846585882716,0.85,6.725,2,1,1,12,2,2,7.56717425806249,Warning
81.0,0.7575729382927177,0.7202893162469672,0.74,5.15,2,2,2,18,4,2,5.650010857546412,At-Risk
99.0,0.7919720060360643,0.7378991576735447,0.79,5.25,0,0,2,18,4,2,6.098716090668385,At-Risk
99.0,0.9525412173947647,0.9914025269752051,0.99,5.699999999999999,0,0,0,12,2,2,5.35955854774605,At-Risk
69.0,0.6513432735454561,0.7174175716289104,0.8,6.075,5,3,2,18,4,2,6.143068870065644,At-Risk
92.0,1.0,1.0,0.89,8.325,1,0,0,12,2,2,7.014664520159473,Safe
68.0,0.7882730077373692,0.7768403862251295,0.86,5.775,4,2,1,12,2,2,5.6340988096566385,At-Risk
69.0,0.7338908155986731,0.7030785944928026,0.85,5.6000000000000005,4,1,1,9,2,1,5.649249174012341,At-Risk
87.0,0.8762786170602817,0.9375194831978183,0.86,8.825,1,1,0,15,3,2,8.902024038850886,Safe
76.0,0.7540312488523114,0.8028550196951093,0.73,8.35,4,2,1,15,3,2,8.328815794729163,Warning
97.0,0.8842621849859091,0.8825368593157511,0.74,7.175000000000001,0,0,0,9,2,1,7.208296285875835,Warning
64.0,0.9953490296882371,1.0,0.73,7.75,3,2,0,9,2,1,6.393378682918295,At-Risk
80.0,0.5974967264260378,0.6174303138205757,0.52,6.550000000000001,1,1,2,15,3,2,6.67811091804099,Warning
97.0,0.6701424966173749,0.550348376589656,0.62,7.425000000000001,0,0,1,12,2,2,7.66671994596502,Warning
96.0,0.8346189785308703,0.9510960750356996,0.58,7.5249999999999995,0,0,0,12,2,2,8.194012701314424,Safe
66.0,0.7058810257489353,0.667713384956869,0.94,6.925,4,3,1,15,3,2,7.109369029638465,At-Risk
75.0,0.680014781585595,0.641311683067559,0.64,9.525,4,2,1,12,2,2,9.459631466643382,Warning
85.0,0.6417219417029374,0.5862169352978254,0.57,5.074999999999999,2,1,1,9,2,1,5.627470961115485,At-Risk
66.0,0.6445807439044444,0.6777219046585409,0.56,8.9,5,2,2,12,2,2,7.721332887700261,At-Risk
99.0,0.8537678954081066,0.8032162893010653,0.85,5.625,0,0,0,12,2,2,5.367525734686428,At-Risk
97.0,0.5772942914632189,0.8108874266829997,0.5,9.0,0,0,2,18,4,2,8.617095009970644,Safe
67.0,0.8508838410949255,0.8398028404533027,0.74,8.075,3,3,1,18,4,2,8.057739100084344,At-Risk
65.0,0.8586157005989796,0.8531619457064581,0.56,9.225,4,3,1,18,4,2,8.125653593885417,At-Risk
63.0,0.7335756731721722,0.7682552999691856,0.92,5.5,3,2,1,12,2,2,6.15981783112186,At-Risk
96.0,0.6885575987761261,0.6252777037428828,0.98,7.800000000000001,1,0,2,15,3,2,7.675095050157878,Safe
68.0,0.9187837317146429,0.9390561214189669,0.98,7.5,4,1,0,9,2,1,7.659398345579467,At-Risk
77.0,0.6629648592031913,0.6362607792975028,0.72,8.525,4,1,2,12,2,2,8.636545612529947,Warning
78.0,0.9083759240705055,0.9327802233001724,0.82,7.675,4,2,0,15,3,2,8.306244947438476,Warning
84.0,1.0,0.9614790340627625,0.8,7.7,2,1,0,12,2,2,6.769024932562976,Warning
63.0,0.8607670421221603,0.7631330789846337,0.68,7.1499999999999995,6,2,1,9,2,1,7.206160582734905,At-Risk
69.0,0.8015517925760464,0.8064363358173244,0.72,6.550000000000001,2,2,1,12,2,2,7.123089130352431,At-Risk
97.0,0.8395785475477177,0.7812545859823659,0.53,7.4,1,0,1,9,2,1,7.351006776639655,Warning
96.0,0.7882687974792573,0.8126885048433531,0.9,5.6000000000000005,0,0,1,12,2,2,5.124365303430849,At-Risk
91.0,1.0,0.984677836114043,0.62,9.8,2,0,0,9,2,1,9.498054942172107,Safe
61.0,0.9097538269709947,0.8109805682667859,0.73,8.575000000000001,7,2,0,12,2,2,8.3785289990968,At-Risk
73.0,0.7683025729999221,0.7667950388264881,0.74,9.75,3,1,1,9,2,1,9.389474985238506,At-Risk
85.0,0.8989212243424793,0.8557368097359387,0.78,6.125,3,1,1,18,4,2,6.04859444146632,At-Risk
71.0,0.8830630256788443,0.9700645621777051,0.91,9.399999999999999,6,2,0,12,2,2,10.0,At-Risk
96.0,0.9258370743667113,0.9655740773455557,0.85,9.05,1,0,0,12,2,2,8.75131761723126,Safe
85.0,0.702038391111995,0.8602056359993007,0.83,8.375,1,1,1,15,3,2,8.131163012860501,Safe
63.0,0.767529658277772,0.8283763231061428,0.76,8.125,5,3,1,15,3,2,8.354890292025157,At-Risk
96.0,0.7468771127897981,0.6723561166088196,0.55,6.574999999999999,0,0,1,9,2,1,6.487589818018061,Warning
98.0,1.0,1.0,0.7,9.075,0,0,0,12,2,2,8.410407433327558,Safe
63.0,0.6607047390209888,0.6084171632729357,0.98,7.5,6,2,1,9,2,1,7.469405781110489,At-Risk
81.0,0.9134307772785647,0.7630190917605535,1.0,5.3500000000000005,1,2,1,18,4,2,5.300554283801538,At-Risk
72.0,0.6439949270892554,0.6816641387705017,0.87,6.574999999999999,3,2,1,15,3,2,7.062839172719076,At-Risk
76.0,0.6268308780322424,0.755119673619138,0.61,9.675,4,1,1,9,2,1,9.188923800898671,Warning
67.0,0.7592226150551691,0.8096562522688043,0.55,9.25,5,1,1,9,2,1,9.741159741377722,At-Risk
83.0,1.0,1.0,0.71,9.9,1,1,0,15,3,2,9.851084593950029,Warning
98.0,0.6203652625952953,0.6582547893423999,0.93,8.149999999999999,0,0,2,12,2,2,7.5960291645425,Safe
80.0,0.7276278949980062,0.8568089143557479,0.86,6.25,2,1,1,9,2,1,5.595610843961536,Warning
63.0,0.6285439980243606,0.6009259202388524,0.94,5.825,6,3,2,15,3,2,6.792194263954265,At-Risk
85.0,0.5967765249747574,0.6835961272336971,0.81,5.925000000000001,3,1,1,12,2,2,5.84504198858228,At-Risk
74.0,0.8094836274415018,0.8160204762613841,0.57,5.1,5,2,1,18,4,2,5.5682520583652435,At-Risk
94.0,0.8223299123048424,0.8417145664906788,0.56,6.949999999999999,1,0,1,15,3,2,6.095940302695935,Warning
77.0,0.6570060106836323,0.7634456685737322,0.52,5.949999999999999,1,1,1,9,2,1,7.26884744398195,At-Risk
68.0,0.7013066541331653,0.7624151923600532,0.78,7.05,3,3,2,18,4,2,7.496622314183564,At-Risk
68.0,0.5820393239055525,0.6525724103770791,0.62,9.675,6,2,1,12,2,2,9.547279892922397,At-Risk
91.0,0.7178660451363413,0.7745075119158213,0.87,7.1499999999999995,1,1,1,12,2,2,6.996917071072245,Warning
71.0,1.0,0.985673937037547,0.84,9.399999999999999,1,2,0,15,3,2,9.767299064151496,At-Risk
91.0,0.9287136976832228,0.933906267438614,0.66,8.025,1,1,0,15,3,2,8.363590843362523,Safe
68.0,0.7592023257758923,0.7258466518028119,0.59,6.2250000000000005,2,2,1,15,3,2,6.31626464019872,At-Risk
73.0,0.8014871190813779,0.7907548677596775,0.55,6.775,5,2,1,12,2,2,6.780439379101115,At-Risk
79.0,0.9243563583868829,0.930241086251281,0.87,5.425,2,2,0,18,4,2,5.705533542012958,At-Risk
98.0,0.596648482002272,0.594774066464224,0.73,6.675,0,0,2,12,2,2,5.8041482234599115,Warning
97.0,0.8722378838790313,0.884379003950002,0.66,8.4,0,0,0,9,2,1,8.214362643692874,Safe
68.0,0.951317534732641,0.9636019235180481,0.93,5.3500000000000005,4,2,0,12,2,2,4.526568070853577,At-Risk
74.0,0.5771061053705576,0.5423192666523107,0.8,6.025,4,1,1,9,2,1,6.327296172351253,At-Risk
66.0,0.7632362566458195,0.675664685368647,0.76,6.8999999999999995,5,3,2,18,4,2,6.56209301448334,At-Risk
80.0,0.9857631775985866,0.9840602737681113,0.87,9.9,2,1,0,15,3,2,9.114210960660412,Warning
78.0,0.7800137246003707,0.7741455684465904,0.91,8.924999999999999,2,2,1,15,3,2,8.528106737990514,Warning
96.0,0.616698995536711,0.6389622834216202,0.84,8.675,0,0,2,12,2,2,8.749678100732893,Safe
97.0,0.6973835975154584,0.7498785068813278,0.72,5.575,0,0,1,15,3,2,5.472385808722095,At-Risk
75.0,0.7689515200233389,0.6996220067815513,0.69,8.9,4,2,1,18,4,2,8.313421720483614,Warning
80.0,0.9077083350021713,0.8388637610716893,0.89,8.924999999999999,2,1,1,15,3,2,8.07256569913469,Warning
96.0,0.9308753855023653,0.8545428825106351,0.76,8.0,1,0,0,12,2,2,8.03696639351525,Safe
92.0,0.9714749426194736,0.9510048449445567,0.85,9.95,1,1,0,18,4,2,9.659615946624768,Safe
60.0,0.6862090879677659,0.7564737420965874,0.95,6.625,8,2,1,9,2,1,6.495959645067974,At-Risk
73.0,0.8012474151424177,0.8053086930613598,0.96,9.7,3,2,1,12,2,2,9.62015740625585,At-Risk
77.0,0.6979039417632207,0.7997742579344694,0.64,9.575,1,1,1,9,2,1,9.790032843587658,Warning
69.0,0.6862404468900724,0.6618068817796623,0.59,5.05,5,3,1,18,4,2,5.473473250884957,At-Risk
68.0,0.7363437133722261,0.6997709015104613,0.63,7.25,3,2,1,12,2,2,7.323254600479221,At-Risk
62.0,1.0,0.9290370802573263,0.88,9.875,6,2,0,12,2,2,9.714768725120178,At-Risk
86.0,0.928548198022181,0.9439966315133164,0.69,5.525,2,1,0,18,4,2,5.537381769047902,At-Risk
71.0,0.8278278481527883,0.8128688468979096,0.59,7.75,4,2,1,15,3,2,7.580381516370189,At-Risk
62.0,0.8565625077271768,0.9090329297919325,0.55,9.9,5,2,1,12,2,2,9.07872332318344,At-Risk
69.0,0.8449440404227618,0.6255589800440443,0.66,7.7749999999999995,3,2,1,12,2,2,8.320973085644788,At-Risk
92.0,0.8739787455717288,0.6670243922089587,0.57,5.949999999999999,0,0,1,9,2,1,6.401719431243901,At-Risk
94.0,0.8716041204259617,0.8871924772376848,0.58,7.9,0,0,1,15,3,2,8.894166996790299,Safe
79.0,0.7582229779699786,0.8960255590755426,0.84,6.025,3,1,1,9,2,1,7.165249653238805,At-Risk
77.0,0.9156776839871213,1.0,0.51,7.6,3,1,0,9,2,1,7.011989933873619,Warning
99.0,0.8551731817933611,0.8554829707637313,0.56,5.375,0,0,1,15,3,2,5.207300039810586,At-Risk
68.0,0.7101824627357848,0.7234181907183976,0.92,8.025,4,2,1,15,3,2,9.280769798435072,At-Risk
69.0,0.8378873145201163,0.9493561298318656,0.92,7.574999999999999,6,3,1,18,4,2,7.5547246922088815,At-Risk
72.0,0.6356713557878736,0.6193226900147765,0.66,8.7,3,2,2,15,3,2,8.822105451273375,At-Risk
67.0,0.6999225998192803,0.777817888467811,0.54,8.149999999999999,4,2,1,12,2,2,7.389435024152709,At-Risk
75.0,0.8233570817536283,0.7642735079583315,0.85,7.75,4,2,1,15,3,2,7.825144315788387,Warning
96.0,0.8170819878474725,0.826010495374944,0.68,8.45,1,0,1,18,4,2,9.415970187379544,Safe
85.0,0.912601367934169,1.0,0.52,5.725,2,1,1,18,4,2,6.368312905051764,At-Risk
76.0,0.8679972069445013,0.8136207983589384,0.58,7.975,3,2,1,18,4,2,7.670007689240728,Warning
97.0,0.9218684153823808,0.892551818714625,0.57,5.85,0,0,0,15,3,2,5.651841816715791,At-Risk
62.0,0.7879357899335868,0.8297212843904003,0.79,9.625,3,3,1,15,3,2,9.059549853752868,At-Risk
68.0,0.8131562038634829,0.648546204755544,0.95,5.3500000000000005,6,1,1,9,2,1,4.924418429875147,At-Risk
83.0,0.950945502184233,0.8892643434455472,0.9,7.1499999999999995,1,1,0,9,2,1,6.194894035606764,Warning
85.0,0.6431376922836771,0.6745358780943448,0.77,8.475,1,1,1,12,2,2,8.432590162670127,Safe
62.0,0.6804830660958195,0.6637955801032703,0.71,7.3,7,2,1,9,2,1,8.055055339965206,At-Risk
76.0,0.7582190873307622,0.8096177436016861,0.81,5.45,3,1,1,12,2,2,5.627715962046874,At-Risk
86.0,0.6348600134517832,0.66287900338089,0.72,7.7749999999999995,1,1,2,18,4,2,8.458119494982865,Safe
88.0,0.650308877376582,0.6600515333662236,0.62,8.2,2,1,1,9,2,1,8.736624700462999,Safe
